"[47.491684999999997, 19.078059]"
"[47.494956000000002, 19.062339999999999]"
"[47.507838, 19.055472000000002]"
"[47.504382, 19.087108999999998]"
"[47.500737000000001, 19.064848999999999]"
"[47.500549999999997, 19.080735000000001]"
"[47.506520999999999, 19.05218]"
"[47.505365999999995, 19.072208]"
"[47.493553999999996, 19.057000000000002]"
"[47.505047999999995, 19.073356]"
"[47.493302, 19.054956000000001]"
"[47.495148999999998, 19.057017000000002]"
"[47.492086999999998, 19.077206]"
"[47.515252000000004, 19.056739999999998]"
"[47.501300000000001, 19.067959999999999]"
"[47.498699000000002, 19.069320999999999]"
"[47.499540000000003, 19.093844000000001]"
"[47.500190000000003, 19.068042000000002]"
"[47.501365, 19.066924]"
"[47.498381000000002, 19.053889999999999]"
"[47.509779999999999, 19.056885000000001]"
"[47.494990000000001, 19.055320999999999]"
"[47.492840000000001, 19.063660000000002]"
"[47.493699999999997, 19.071098000000003]"
"[47.494453, 19.079642]"
"[47.503714000000002, 19.072983999999998]"
"[47.492519000000001, 19.066867999999999]"
"[47.489895000000004, 19.077435999999999]"
"[47.499722999999996, 19.085814000000003]"
"[47.497928000000002, 19.052391]"
"[47.498259000000004, 19.074688000000002]"
"[47.491778000000004, 19.083929000000001]"
"[47.505645000000001, 19.055660999999997]"
"[47.494209999999995, 19.052889999999998]"
"[47.492886999999996, 19.074809999999999]"
"[47.517235999999997, 19.057051999999999]"
"[47.514654, 19.089209]"
"[47.515223999999996, 19.054952]"
"[47.515082, 19.056654999999999]"
"[47.512104999999998, 19.071904999999997]"
"[47.485095000000001, 19.069555999999999]"
"[47.490133, 19.090176]"
"[47.491541999999995, 19.08831]"
"[47.480041999999997, 19.066296999999999]"
"[47.485498999999997, 19.087028]"
"[47.478572, 19.069717000000001]"
"[47.481776000000004, 19.068023]"
"[47.510975999999999, 19.098310000000001]"
"[47.514705999999997, 19.05903]"
"[47.516566999999995, 19.091638]"
"[47.493784999999995, 19.076307]"
"[47.495686999999997, 19.074587000000001]"
"[47.488512999999998, 19.096267999999998]"
"[47.488966999999995, 19.093314000000003]"
"[47.505758, 19.054024999999999]"
"[47.490276000000001, 19.069026000000001]"
"[47.500461999999999, 19.105907999999999]"
"[47.510199999999998, 19.059854000000001]"
"[47.501975000000002, 19.067589999999999]"
"[47.500523999999999, 19.068272]"
"[47.491745000000002, 19.083033]"
"[47.513607, 19.069938]"
"[47.488098000000001, 19.068722000000001]"
"[47.495666, 19.055077000000001]"
"[47.515149000000001, 19.055199999999999]"
"[47.495738000000003, 19.052399999999999]"
"[47.516434000000004, 19.101801000000002]"
"[47.498821, 19.091567999999999]"
"[47.495691999999998, 19.052460999999997]"
"[47.495857999999998, 19.055531999999999]"
"[47.483446000000001, 19.069851]"
"[47.505077, 19.063561]"
"[47.499710999999998, 19.077947000000002]"
"[47.490394999999999, 19.103283999999999]"
"[47.480317999999997, 19.057846999999999]"
"[47.495584999999998, 19.077009]"
"[47.508565999999995, 19.098414999999999]"
"[47.510125000000002, 19.054604000000001]"
"[47.480315999999995, 19.094685000000002]"
"[47.489173999999998, 19.085951000000001]"
"[47.495288000000002, 19.062567999999999]"
"[47.490212999999997, 19.057176999999999]"
"[47.512791, 19.078958]"
"[47.488488000000004, 19.080876]"
"[47.494372999999996, 19.066745999999998]"
"[47.493613000000003, 19.053148999999998]"
"[47.490025000000003, 19.083884000000001]"
"[47.492505000000001, 19.059926000000001]"
"[47.513604000000001, 19.054539999999999]"
"[47.505828999999999, 19.054043]"
"[47.495297999999998, 19.063834]"
"[47.494489000000002, 19.058202999999999]"
"[47.498334999999997, 19.064967000000003]"
"[47.504998000000001, 19.063295]"
"[47.489732000000004, 19.055863000000002]"
"[47.510548, 19.064807999999999]"
"[47.491771999999997, 19.055223999999999]"
"[47.490997, 19.056961999999999]"
"[47.506340000000002, 19.058641000000001]"
"[47.485084999999998, 19.060860999999999]"
"[47.4876, 19.058598]"
"[47.489178000000003, 19.084945999999999]"
"[47.489230999999997, 19.089401000000002]"
"[47.488928000000001, 19.094488000000002]"
"[47.488496999999995, 19.098020000000002]"
"[47.489325000000001, 19.090923999999998]"
"[47.499960999999999, 19.053377999999999]"
"[47.481437999999997, 19.090773000000002]"
"[47.47963, 19.091586]"
"[47.509042000000001, 19.095946999999999]"
"[47.506308000000004, 19.053224]"
"[47.503436999999998, 19.068273000000001]"
"[47.507584999999999, 19.086168000000001]"
"[47.486936999999998, 19.065109]"
"[47.493190999999996, 19.053128000000001]"
"[47.492652, 19.080245000000001]"
"[47.483874999999998, 19.053037]"
"[47.494298999999998, 19.101945999999998]"
"[47.500956000000002, 19.073293]"
"[47.513277000000002, 19.065434]"
"[47.504408000000005, 19.089537]"
"[47.489013, 19.055902]"
"[47.504061999999998, 19.069125]"
"[47.505431999999999, 19.070444000000002]"
"[47.499786, 19.096933]"
"[47.500209000000005, 19.082431]"
"[47.482314000000002, 19.072695]"
"[47.507840999999999, 19.073404]"
"[47.489523999999996, 19.062073999999999]"
"[47.500397999999997, 19.081235]"
"[47.495430999999996, 19.071639999999999]"
"[47.490952, 19.069194]"
"[47.508328000000006, 19.075026999999999]"
"[47.502459999999999, 19.085521]"
"[47.509303000000003, 19.05236]"
"[47.490219000000003, 19.057758]"
"[47.504866999999997, 19.052682999999998]"
"[47.508614000000001, 19.061167000000001]"
"[47.492377000000005, 19.096095000000002]"
"[47.499171999999994, 19.072150000000001]"
"[47.483649, 19.063293999999999]"
"[47.493501999999999, 19.063586999999998]"
"[47.484303000000004, 19.0762]"
"[47.503539000000004, 19.103451999999997]"
"[47.497209000000005, 19.066835999999999]"
"[47.509926, 19.064292999999999]"
"[47.509782000000001, 19.061554999999998]"
"[47.493140000000004, 19.057798000000002]"
"[47.499714000000004, 19.08351]"
"[47.499198, 19.098998999999999]"
"[47.499141999999999, 19.058143999999999]"
"[47.495663999999998, 19.060707999999998]"
"[47.506725000000003, 19.071982000000002]"
"[47.489671000000001, 19.057005]"
"[47.496853999999999, 19.070414000000003]"
"[47.499796000000003, 19.084071999999999]"
"[47.495509999999996, 19.064367999999998]"
"[47.501884999999994, 19.105577]"
"[47.495434000000003, 19.064193]"
"[47.489197999999995, 19.063085000000001]"
"[47.507286999999998, 19.060160999999997]"
"[47.479337999999998, 19.065881000000001]"
"[47.490274999999997, 19.058057999999999]"
"[47.501657999999999, 19.066965]"
"[47.492224, 19.095976]"
"[47.512052000000004, 19.063984999999999]"
"[47.495908, 19.052206999999999]"
"[47.495756999999998, 19.052879999999998]"
"[47.479731000000001, 19.080867000000001]"
"[47.501168999999997, 19.052833]"
"[47.500595000000004, 19.060279999999999]"
"[47.497521999999996, 19.054703]"
"[47.493569000000001, 19.077695000000002]"
"[47.514409999999998, 19.059605999999999]"
"[47.501581000000002, 19.070862999999999]"
"[47.489522999999998, 19.071667999999999]"
"[47.479337000000001, 19.064679999999999]"
"[47.480571000000005, 19.069496000000001]"
"[47.492057000000003, 19.060092000000001]"
"[47.478557000000002, 19.067001999999999]"
"[47.488393000000002, 19.054217999999999]"
"[47.509409999999995, 19.098504999999999]"
"[47.510103000000001, 19.056442999999998]"
"[47.498767000000001, 19.064314000000003]"
"[47.511639000000002, 19.099645000000002]"
"[47.479213999999999, 19.073172]"
"[47.511365000000005, 19.098295]"
"[47.491605999999997, 19.068135999999999]"
"[47.485956999999999, 19.092410000000001]"
"[47.489290999999994, 19.090624999999999]"
"[47.511126000000004, 19.061941000000001]"
"[47.484248999999998, 19.076374999999999]"
"[47.513781000000002, 19.066127999999999]"
"[47.496606, 19.054323]"
"[47.500045, 19.058160999999998]"
"[47.506789000000005, 19.052192999999999]"
"[47.492785999999995, 19.062443999999999]"
"[47.506954, 19.053386]"
"[47.502912000000002, 19.085407999999997]"
"[47.500840000000004, 19.061657]"
"[47.517319000000001, 19.068114999999999]"
"[47.504052000000001, 19.084801000000002]"
"[47.494492000000001, 19.052222]"
"[47.509608, 19.056104999999999]"
"[47.498860000000001, 19.070525]"
"[47.500407000000003, 19.068614]"
"[47.502990000000004, 19.099854999999998]"
"[47.496825000000001, 19.069099999999999]"
"[47.507461999999997, 19.093685000000001]"
"[47.490575, 19.082888000000001]"
"[47.515436999999999, 19.069918999999999]"
"[47.485678, 19.065657999999999]"
"[47.482312999999998, 19.087059]"
"[47.494121, 19.054448999999998]"
"[47.503292999999999, 19.093842000000002]"
"[47.485618000000002, 19.073803000000002]"
"[47.492266000000001, 19.068728]"
"[47.491766999999996, 19.052620999999998]"
"[47.493551000000004, 19.056223000000003]"
"[47.492352000000004, 19.065235000000001]"
"[47.491641999999999, 19.065358]"
"[47.493087000000003, 19.063357999999997]"
"[47.491703999999999, 19.063046]"
"[47.490904999999998, 19.063132]"
"[47.490196999999995, 19.061848000000001]"
"[47.483876000000002, 19.069749999999999]"
"[47.512664000000001, 19.062898000000001]"
"[47.504461999999997, 19.082505999999999]"
"[47.483378999999999, 19.084493999999999]"
"[47.484698000000002, 19.061066]"
"[47.484853999999999, 19.061395999999998]"
"[47.501265999999994, 19.062158]"
"[47.484960000000001, 19.065617]"
"[47.502668, 19.061564999999998]"
"[47.485353000000003, 19.086576000000001]"
"[47.479824000000001, 19.067385999999999]"
"[47.485213999999999, 19.100591000000001]"
"[47.503537999999999, 19.061703000000001]"
"[47.500559000000003, 19.062341]"
"[47.491034999999997, 19.080575]"
"[47.501776, 19.069420000000001]"
"[47.505383000000002, 19.077195]"
"[47.484231000000001, 19.060895000000002]"
"[47.485021000000003, 19.09553]"
"[47.513548999999998, 19.053295000000002]"
"[47.506788, 19.095239000000003]"
"[47.504051000000004, 19.090906]"
"[47.494309000000001, 19.060416]"
"[47.496426, 19.064860999999997]"
"[47.499825999999999, 19.063209000000001]"
"[47.497152, 19.054842999999998]"
"[47.513407000000001, 19.094039000000002]"
"[47.504024000000001, 19.085341]"
"[47.507690999999994, 19.066721999999999]"
"[47.510793999999997, 19.063796]"
"[47.492408000000005, 19.057241000000001]"
"[47.503254999999996, 19.082737999999999]"
"[47.485603000000005, 19.056126000000003]"
"[47.492992000000001, 19.058653]"
"[47.506956000000002, 19.075348999999999]"
"[47.481256000000002, 19.052282999999999]"
"[47.505341999999999, 19.083195]"
"[47.513604999999998, 19.058978]"
"[47.498142000000001, 19.059797]"
"[47.492358000000003, 19.055817999999999]"
"[47.508983000000001, 19.094220999999997]"
"[47.505613000000004, 19.102564000000001]"
"[47.489872999999996, 19.082754000000001]"
"[47.506602000000001, 19.090772000000001]"
"[47.506597999999997, 19.104721999999999]"
"[47.489998, 19.074795000000002]"
"[47.513421999999998, 19.079633999999999]"
"[47.509838000000002, 19.058416000000001]"
"[47.509523000000002, 19.079387000000001]"
"[47.513259000000005, 19.077325999999999]"
"[47.487097999999996, 19.057856000000001]"
"[47.487183999999999, 19.062963]"
"[47.483494, 19.085381999999999]"
"[47.489946999999994, 19.054285]"
"[47.502662000000001, 19.081195000000001]"
"[47.512341999999997, 19.089504000000002]"
"[47.480530000000002, 19.069048000000002]"
"[47.516086999999999, 19.073677]"
"[47.499596999999994, 19.080466000000001]"
"[47.513829000000001, 19.094586]"
"[47.480907000000002, 19.103435999999999]"
"[47.500166999999998, 19.076141]"
"[47.504822999999995, 19.063879]"
"[47.510204999999999, 19.079982999999999]"
"[47.483688000000001, 19.077120000000001]"
"[47.489176, 19.061038]"
"[47.49053, 19.058913]"
"[47.492711999999997, 19.054261]"
"[47.495255999999998, 19.066039]"
"[47.511914000000004, 19.059004999999999]"
"[47.494070000000001, 19.066639000000002]"
"[47.488939999999999, 19.057367000000003]"
"[47.50244, 19.057268000000001]"
"[47.512453999999998, 19.089679]"
"[47.509370000000004, 19.082709000000001]"
"[47.510227, 19.0642]"
"[47.506613999999999, 19.067167999999999]"
"[47.505226, 19.080860999999999]"
"[47.505026999999998, 19.058353]"
"[47.51305, 19.057765]"
"[47.503014, 19.073523000000002]"
"[47.481375, 19.095051000000002]"
"[47.486542, 19.069500000000001]"
"[47.503568000000001, 19.056429999999999]"
"[47.489139999999999, 19.058648000000002]"
"[47.484082000000001, 19.061345000000003]"
"[47.491067999999999, 19.052655999999999]"
"[47.493834, 19.072379999999999]"
"[47.492032999999999, 19.071999999999999]"
"[47.499409, 19.080506]"
"[47.502357000000003, 19.075696000000001]"
"[47.503578000000005, 19.055032999999998]"
"[47.494861999999998, 19.100510999999997]"
"[47.488864, 19.060468]"
"[47.501987, 19.076415000000001]"
"[47.509267000000001, 19.077704999999998]"
"[47.489010999999998, 19.081040999999999]"
"[47.505000000000003, 19.062610999999997]"
"[47.495868000000002, 19.072420000000001]"
"[47.498610999999997, 19.070088000000002]"
"[47.498466999999998, 19.070232999999998]"
"[47.496248000000001, 19.070672999999999]"
"[47.507646999999999, 19.0624]"
"[47.512360999999999, 19.055523000000001]"
"[47.503715, 19.061036999999999]"
"[47.492430999999996, 19.065520000000003]"
"[47.504315999999996, 19.058785999999998]"
"[47.482753000000002, 19.070966000000002]"
"[47.480259000000004, 19.083635999999998]"
"[47.505004, 19.059642]"
"[47.488256999999997, 19.075887999999999]"
"[47.481456999999999, 19.052595]"
"[47.490487999999999, 19.066358999999999]"
"[47.515203999999997, 19.055122000000001]"
"[47.503978000000004, 19.085967]"
"[47.480446000000001, 19.079007000000001]"
"[47.502606, 19.067062]"
"[47.489012000000002, 19.090340999999999]"
"[47.485534999999999, 19.073547000000001]"
"[47.502846000000005, 19.090520000000001]"
"[47.482458000000001, 19.084442000000003]"
"[47.501765999999996, 19.075379000000002]"
"[47.478656999999998, 19.080960000000001]"
"[47.504854999999999, 19.087384]"
"[47.504371999999996, 19.087730999999998]"
"[47.500857000000003, 19.105498000000001]"
"[47.488832000000002, 19.094268]"
"[47.488965999999998, 19.092504000000002]"
"[47.487757999999999, 19.090360999999998]"
"[47.495604, 19.070333999999999]"
"[47.495591999999995, 19.070198999999999]"
"[47.495269999999998, 19.069921000000001]"
"[47.501249999999999, 19.055332]"
"[47.483604999999997, 19.066941]"
"[47.499681000000002, 19.085412999999999]"
"[47.505451000000001, 19.077521000000001]"
"[47.507106, 19.076653]"
"[47.506995000000003, 19.072066]"
"[47.505727, 19.058398]"
"[47.504837999999999, 19.093520999999999]"
"[47.494517999999999, 19.055645999999999]"
"[47.504226000000003, 19.063442000000002]"
"[47.515622, 19.079038000000001]"
"[47.490336999999997, 19.078163]"
"[47.514915000000002, 19.052761]"
"[47.511006000000002, 19.064097]"
"[47.508311999999997, 19.063514000000001]"
"[47.517256000000003, 19.054675]"
"[47.507368, 19.096899000000001]"
"[47.492339000000001, 19.054521999999999]"
"[47.515900000000002, 19.070060999999999]"
"[47.512718999999997, 19.053908]"
"[47.508153, 19.079664999999999]"
"[47.513134999999998, 19.05226]"
"[47.514656000000002, 19.052247000000001]"
"[47.497531000000002, 19.084589000000001]"
"[47.514291, 19.067978]"
"[47.497234000000006, 19.052210000000002]"
"[47.48874, 19.073687]"
"[47.485341999999996, 19.089551]"
"[47.505913, 19.070271999999999]"
"[47.506832000000003, 19.069742000000002]"
"[47.494448999999996, 19.060025]"
"[47.507131000000001, 19.055208]"
"[47.497446999999994, 19.054789000000003]"
"[47.487223999999998, 19.100311999999999]"
"[47.511434999999999, 19.057779999999998]"
"[47.485942000000001, 19.055516000000001]"
"[47.497132000000001, 19.084454000000001]"
"[47.499904999999998, 19.063344000000001]"
"[47.505887999999999, 19.078961]"
"[47.514703999999995, 19.076595999999999]"
"[47.513798000000001, 19.068860999999998]"
"[47.511383000000002, 19.069182000000001]"
"[47.505606, 19.083023999999998]"
"[47.517163000000004, 19.060637]"
"[47.482217999999996, 19.058574]"
"[47.502512000000003, 19.057226999999997]"
"[47.490256000000002, 19.078112000000001]"
"[47.501398999999999, 19.070220000000003]"
"[47.497453, 19.055789999999998]"
"[47.517484000000003, 19.056875000000002]"
"[47.506546999999998, 19.067095000000002]"
"[47.484262999999999, 19.075220999999999]"
"[47.491640000000004, 19.088729999999998]"
"[47.512658999999999, 19.055392999999999]"
"[47.505496999999998, 19.055175999999999]"
"[47.505383000000002, 19.077798999999999]"
"[47.500799000000001, 19.092426]"
"[47.500826000000004, 19.066866000000001]"
"[47.484389, 19.052609]"
"[47.483646, 19.053364000000002]"
"[47.516553999999999, 19.091640999999999]"
"[47.512036000000002, 19.078307000000002]"
"[47.488492999999998, 19.08483]"
"[47.497114000000003, 19.071594000000001]"
"[47.511029000000001, 19.064205999999999]"
"[47.506450999999998, 19.055245000000003]"
"[47.490509000000003, 19.072685999999997]"
"[47.509236999999999, 19.083389999999998]"
"[47.480235999999998, 19.08689]"
"[47.487068999999998, 19.065078]"
"[47.483717999999996, 19.057369000000001]"
"[47.492778999999999, 19.074034000000001]"
"[47.490590999999995, 19.086390999999999]"
"[47.486074000000002, 19.101658]"
"[47.504871999999999, 19.090415]"
"[47.507663999999998, 19.056017999999998]"
"[47.508540999999994, 19.075175000000002]"
"[47.495063999999999, 19.053058]"
"[47.516081999999997, 19.091439000000001]"
"[47.492514, 19.069890000000001]"
"[47.488191, 19.069326999999998]"
"[47.493355000000001, 19.070229000000001]"
"[47.510466999999998, 19.085979999999999]"
"[47.496603999999998, 19.065871999999999]"
"[47.511109999999995, 19.062545]"
"[47.487662999999998, 19.077528000000001]"
"[47.511592999999998, 19.089267]"
"[47.479368000000001, 19.054311999999999]"
"[47.504244, 19.074473000000001]"
"[47.503609999999995, 19.081948000000001]"
"[47.502367, 19.065196]"
"[47.504795000000001, 19.081485000000001]"
"[47.489622999999995, 19.077494000000002]"
"[47.489503000000006, 19.077226]"
"[47.512363999999998, 19.056749]"
"[47.483542999999997, 19.053228000000001]"
"[47.484520000000003, 19.053129999999999]"
"[47.513063000000002, 19.094383999999998]"
"[47.488946999999996, 19.071701999999998]"
"[47.488296000000005, 19.099603999999999]"
"[47.49973, 19.100501999999999]"
"[47.504415000000002, 19.071829000000001]"
"[47.514557000000003, 19.061536]"
"[47.496398999999997, 19.059139999999999]"
"[47.496594000000002, 19.067036999999999]"
"[47.492674000000001, 19.087512]"
"[47.494194, 19.061810000000001]"
"[47.481833999999999, 19.086548000000001]"
"[47.515366999999998, 19.071171]"
"[47.505346000000003, 19.055826999999997]"
"[47.480239000000005, 19.053539999999998]"
"[47.500892, 19.068234]"
"[47.514775999999998, 19.062137]"
"[47.481454999999997, 19.071636999999999]"
"[47.493299999999998, 19.079778000000001]"
"[47.507168999999998, 19.082288000000002]"
"[47.510663000000001, 19.096126000000002]"
"[47.510678999999996, 19.058759999999999]"
"[47.501125000000002, 19.058315]"
"[47.496828999999998, 19.052432]"
"[47.511369000000002, 19.104623999999998]"
"[47.509009999999996, 19.09272]"
"[47.492082000000003, 19.081479000000002]"
"[47.483266999999998, 19.100367000000002]"
"[47.486253000000005, 19.070775000000001]"
"[47.491948000000001, 19.079195000000002]"
"[47.481437999999997, 19.063445999999999]"
"[47.482995000000003, 19.055909]"
"[47.492815, 19.081022000000001]"
"[47.504288000000003, 19.106161]"
"[47.490235999999996, 19.082003]"
"[47.497940999999997, 19.063357]"
"[47.489727999999999, 19.066654]"
"[47.479365999999999, 19.067498000000001]"
"[47.498447999999996, 19.104101]"
"[47.489536999999999, 19.090845000000002]"
"[47.483654000000001, 19.065795000000001]"
"[47.479281, 19.100656000000001]"
"[47.509289000000003, 19.058070000000001]"
"[47.493976000000004, 19.071126]"
"[47.502443999999997, 19.052402000000001]"
"[47.493737000000003, 19.074349999999999]"
"[47.486438, 19.091685999999999]"
"[47.490409, 19.086465]"
"[47.490516999999997, 19.082255]"
"[47.480759999999997, 19.102581000000001]"
"[47.484609000000006, 19.099347000000002]"
"[47.501156999999999, 19.096568999999999]"
"[47.492266999999998, 19.065920000000002]"
"[47.491225999999997, 19.072242000000003]"
"[47.514831999999998, 19.052849999999999]"
"[47.512841999999999, 19.058104]"
"[47.491484999999997, 19.069689999999998]"
"[47.497692000000001, 19.080396]"
"[47.485371999999998, 19.057113000000001]"
"[47.494784000000003, 19.073387]"
"[47.503892999999998, 19.062664999999999]"
"[47.483004000000001, 19.07545]"
"[47.503137000000002, 19.054929000000001]"
"[47.507944999999999, 19.069572000000001]"
"[47.481046999999997, 19.084211]"
"[47.488834000000004, 19.057573999999999]"
"[47.513659999999994, 19.060008]"
"[47.485878, 19.053232000000001]"
"[47.486383000000004, 19.082912]"
"[47.480965999999995, 19.05378]"
"[47.489010999999998, 19.066842000000001]"
"[47.501888000000001, 19.057548000000001]"
"[47.487916999999996, 19.070146999999999]"
"[47.486772999999999, 19.062576]"
"[47.488647999999998, 19.063516]"
"[47.489810999999996, 19.075635999999999]"
"[47.509159999999994, 19.060745000000001]"
"[47.482665999999995, 19.068591000000001]"
"[47.509485999999995, 19.056739]"
"[47.507576, 19.093648000000002]"
"[47.509347999999996, 19.065352999999998]"
"[47.485203999999996, 19.068642999999998]"
"[47.514986, 19.054363000000002]"
"[47.483148999999997, 19.079284000000001]"
"[47.488124999999997, 19.066742000000001]"
"[47.487943999999999, 19.104561999999998]"
"[47.489276000000004, 19.104239]"
"[47.513947999999999, 19.066652999999999]"
"[47.479110999999996, 19.089953000000001]"
"[47.479528000000002, 19.053573999999998]"
"[47.502665, 19.091987]"
"[47.493417999999998, 19.055192000000002]"
"[47.488603000000005, 19.071082000000001]"
"[47.514786999999998, 19.057742000000001]"
"[47.487021999999996, 19.057210000000001]"
"[47.506153000000005, 19.053726000000001]"
"[47.485514000000002, 19.065978000000001]"
"[47.503446000000004, 19.104807999999998]"
"[47.484808000000001, 19.05818]"
"[47.487070000000003, 19.058387]"
"[47.491242, 19.054810999999997]"
"[47.502027000000005, 19.057722999999999]"
"[47.511620000000001, 19.059058]"
"[47.504098999999997, 19.060473000000002]"
"[47.510449000000001, 19.063141000000002]"
"[47.482991999999996, 19.055699000000001]"
"[47.504115999999996, 19.067879000000001]"
"[47.492678999999995, 19.070870000000003]"
"[47.491246000000004, 19.069195999999998]"
"[47.501690999999994, 19.075273000000003]"
"[47.481037999999998, 19.055137999999999]"
"[47.485796999999998, 19.084761999999998]"
"[47.493856999999998, 19.082518]"
"[47.483058, 19.079353000000001]"
"[47.483421999999997, 19.061643]"
"[47.509595000000004, 19.056945000000002]"
"[47.499439000000002, 19.055235]"
"[47.497318999999997, 19.052296999999999]"
"[47.510173999999999, 19.100564000000002]"
"[47.493413000000004, 19.075351999999999]"
"[47.493448000000001, 19.053370000000001]"
"[47.516678000000006, 19.095672]"
"[47.516745, 19.061454999999999]"
"[47.495346999999995, 19.076875000000001]"
"[47.490165999999995, 19.078578]"
"[47.510637000000003, 19.056307]"
"[47.484291999999996, 19.093505]"
"[47.509045, 19.099295000000001]"
"[47.500521999999997, 19.104834]"
"[47.491993000000001, 19.060295]"
"[47.516137000000001, 19.105823000000001]"
"[47.505845000000001, 19.096724999999999]"
"[47.489563000000004, 19.06504]"
"[47.488911000000002, 19.090679999999999]"
"[47.479903, 19.081347000000001]"
"[47.501082000000004, 19.058239]"
"[47.478869000000003, 19.055882]"
"[47.487984000000004, 19.076232999999998]"
"[47.504893000000003, 19.082583]"
"[47.482878999999997, 19.053747000000001]"
"[47.512411, 19.062248999999998]"
"[47.48592, 19.065906999999999]"
"[47.504909000000005, 19.053716000000001]"
"[47.498767999999998, 19.056601999999998]"
"[47.501478000000006, 19.057729999999999]"
"[47.516584999999999, 19.090901000000002]"
"[47.502490000000002, 19.066654]"
"[47.487538000000001, 19.088964000000001]"
"[47.478568000000003, 19.073896999999999]"
"[47.484833000000002, 19.096637000000001]"
"[47.480626000000001, 19.072057999999998]"
"[47.495831000000003, 19.074674999999999]"
"[47.488337000000001, 19.082470000000001]"
"[47.504381000000002, 19.101710000000001]"
"[47.511927, 19.096620000000001]"
"[47.500323999999999, 19.067389000000002]"
"[47.509278999999999, 19.069589999999998]"
"[47.501424999999998, 19.060601000000002]"
"[47.493299, 19.054946999999999]"
"[47.506948000000001, 19.104873999999999]"
"[47.506506000000002, 19.088850000000001]"
"[47.505765999999994, 19.059602999999999]"
"[47.483129999999996, 19.084676000000002]"
"[47.512354999999999, 19.098479000000001]"
"[47.494520999999999, 19.081157999999999]"
"[47.486218000000001, 19.080247]"
"[47.48527, 19.073067000000002]"
"[47.504354999999997, 19.054119]"
"[47.502412, 19.074078]"
"[47.479273999999997, 19.071066000000002]"
"[47.479872999999998, 19.085173000000001]"
"[47.489209000000002, 19.065410999999997]"
"[47.502231999999999, 19.066970999999999]"
"[47.514071000000001, 19.05378]"
"[47.496072999999996, 19.08108]"
"[47.483820999999999, 19.063672]"
"[47.484763999999998, 19.092663000000002]"
"[47.486806999999999, 19.078012000000001]"
"[47.479537000000001, 19.052402000000001]"
"[47.500991999999997, 19.059242000000001]"
"[47.488337000000001, 19.078776000000001]"
"[47.483730999999999, 19.080165000000001]"
"[47.492179999999998, 19.063806]"
"[47.482551000000001, 19.082432999999998]"
"[47.481753999999995, 19.092796]"
"[47.498609999999999, 19.080273000000002]"
"[47.515951999999999, 19.054102]"
"[47.495728999999997, 19.075782]"
"[47.507826999999999, 19.094185999999997]"
"[47.485434000000005, 19.072171999999998]"
"[47.508569000000001, 19.089748]"
"[47.482526, 19.066751999999997]"
"[47.480208000000005, 19.084837]"
"[47.479434000000005, 19.075927]"
"[47.508078000000005, 19.073356]"
"[47.482106999999999, 19.068750000000001]"
"[47.492932000000003, 19.074476000000001]"
"[47.496709000000003, 19.070184000000001]"
"[47.492536999999999, 19.101835999999999]"
"[47.486373999999998, 19.079519000000001]"
"[47.494151000000002, 19.054994000000001]"
"[47.516090999999996, 19.052678]"
"[47.500509999999998, 19.059889999999999]"
"[47.511068000000002, 19.063091]"
"[47.505862, 19.071220999999998]"
"[47.486078999999997, 19.09347]"
"[47.486998999999997, 19.087973999999999]"
"[47.486996999999995, 19.063586999999998]"
"[47.486971999999994, 19.063461]"
"[47.482849000000002, 19.066426999999997]"
"[47.490060999999997, 19.095814000000001]"
"[47.505247999999995, 19.057570000000002]"
"[47.505380000000002, 19.053857999999998]"
"[47.507598000000002, 19.054635000000001]"
"[47.490465999999998, 19.08522]"
"[47.488079999999997, 19.085448]"
"[47.490834, 19.086689]"
"[47.498102000000003, 19.062760000000001]"
"[47.515407000000003, 19.059708999999998]"
"[47.498885999999999, 19.079651000000002]"
"[47.488818000000002, 19.079488000000001]"
"[47.482385000000001, 19.087717999999999]"
"[47.489181000000002, 19.074145000000001]"
"[47.501581999999999, 19.081412]"
"[47.508961999999997, 19.080987]"
"[47.493043, 19.055662999999999]"
"[47.492564000000002, 19.057544]"
"[47.497458999999999, 19.077442000000001]"
"[47.513236999999997, 19.054849999999998]"
"[47.500372999999996, 19.085266000000001]"
"[47.491748000000001, 19.080448000000001]"
"[47.504629999999999, 19.099807999999999]"
"[47.514454999999998, 19.101747]"
"[47.515504, 19.089585]"
"[47.505074999999998, 19.101848999999998]"
"[47.504508000000001, 19.079664000000001]"
"[47.499365999999995, 19.055395999999998]"
"[47.496859999999998, 19.054755]"
"[47.502096000000002, 19.058429]"
"[47.515340000000002, 19.052529]"
"[47.515405000000001, 19.052282000000002]"
"[47.515751000000002, 19.059582000000002]"
"[47.490435999999995, 19.067823999999998]"
"[47.482184000000004, 19.071434]"
"[47.492604999999998, 19.065324]"
"[47.497911000000002, 19.061498]"
"[47.482205, 19.056629999999998]"
"[47.499640999999997, 19.074760999999999]"
"[47.481064000000003, 19.072949999999999]"
"[47.489117999999998, 19.060095999999998]"
"[47.482467, 19.073067000000002]"
"[47.483623999999999, 19.076101999999999]"
"[47.504129999999996, 19.08915]"
"[47.494374000000001, 19.079779000000002]"
"[47.480328, 19.07274]"
"[47.480719999999998, 19.072309000000001]"
"[47.482399999999998, 19.075499000000001]"
"[47.490690999999998, 19.073262]"
"[47.508045000000003, 19.075675]"
"[47.488576999999999, 19.073660999999998]"
